532.551628,1.779415,1.886638
532.726636,1.779378,1.886583
532.901645,1.779341,1.886528
533.076654,1.779305,1.886472
533.251663,1.779268,1.886417
533.426671,1.779232,1.886362
533.601680,1.779195,1.886307
533.776689,1.779159,1.886252
533.951698,1.779122,1.886197
534.126706,1.779086,1.886142
534.301715,1.779049,1.886088
534.476724,1.779013,1.886033
534.651733,1.778977,1.885978
534.826741,1.778941,1.885924
535.001750,1.778904,1.885869
535.176759,1.778868,1.885815
535.351768,1.778832,1.885761
535.526776,1.778796,1.885706
535.701785,1.778760,1.885652
535.876794,1.778724,1.885598
536.051803,1.778688,1.885544
536.226811,1.778652,1.885490
536.401820,1.778616,1.885436
536.576829,1.778581,1.885382
536.751838,1.778545,1.885328
536.926846,1.778509,1.885274
537.101855,1.778473,1.885221
537.276864,1.778438,1.885167
537.451873,1.778402,1.885114
537.626881,1.778367,1.885060
537.801890,1.778331,1.885007
537.976899,1.778296,1.884953
538.151908,1.778260,1.884900
538.326916,1.778225,1.884847
538.501925,1.778189,1.884794
538.676934,1.778154,1.884741
538.851943,1.778119,1.884688
539.026951,1.778084,1.884635
539.201960,1.778048,1.884582
539.376969,1.778013,1.884529
539.551978,1.777978,1.884476
539.726986,1.777943,1.884424
539.901995,1.777908,1.884371
540.077004,1.777873,1.884319
540.252013,1.777838,1.884266
540.427021,1.777803,1.884214
540.602030,1.777768,1.884161
540.777039,1.777734,1.884109
540.952048,1.777699,1.884057
541.127056,1.777664,1.884005
541.302065,1.777629,1.883952
541.477074,1.777595,1.883900
541.652083,1.777560,1.883848
541.827091,1.777526,1.883797
542.002100,1.777491,1.883745
542.177109,1.777457,1.883693
542.352118,1.777422,1.883641
542.527126,1.777388,1.883589
542.702135,1.777353,1.883538
542.877144,1.777319,1.883486
543.052153,1.777285,1.883435
543.227161,1.777250,1.883383
543.402170,1.777216,1.883332
543.577179,1.777182,1.883281
543.752188,1.777148,1.883230
543.927196,1.777114,1.883178
544.102205,1.777080,1.883127
544.277214,1.777046,1.883076
544.452223,1.777012,1.883025
544.627231,1.776978,1.882974
